"","zpid","time","price","week","dow","month","year","latitude","longitude","city","state","zipcode","neighborhood","region","locality","ad3","area","yearBuilt","lot","beds","bathFull","bathHalf","roomCount","floorSize","unitCount","stories","lastRemodelYear","solarPotential","zestimate","zestimateHighPercent","zestimateLowPercent","rentZestimate","taxEstimate","n_round"
"3385",11397840,2020-07-01,475000,27,"Wednesday",7,20,40.363373,-80.049785,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",90,9.27771860730613,4,2,1,7,7.82244472948932,0,2,1930,56.42,565500,8,7,3298,426639,69
"3386",11397841,2020-08-03,630000,32,"Monday",8,20,40.363495,-80.049644,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",92,9.27706400401909,4,4,0,8,7.80384330353877,0,15,1928,34.82,742600,8,7,3168,514162,69
"3389",11397946,2020-07-15,625000,29,"Wednesday",7,20,40.36175,-80.056035,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",71,9.01651287499603,4,4,0,8,7.73630709654828,0,2,1949,20.42,739800,8,7,3272,515260,69
"3390",11397954,2020-06-08,430000,24,"Monday",6,20,40.360886,-80.055707,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",80,13.9007704019151,3,5,0,6,7.88908440703551,0,2,1940,41.22,515500,8,8,3890,624846,69
"3391",11397964,2020-02-24,375000,9,"Monday",2,20,40.362661,-80.057249,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",90,8.98469369044386,4,2,1,7,7.67925142595306,0,2,1930,79.62,458500,9,8,2595,430832,69
"3392",11397999,2020-12-11,374900,50,"Friday",12,20,40.36217,-80.056846,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",70,9.260082463871,4,3,0,6,7.53369370984863,0,15,1950,41.22,417900,6,6,2667,503595,69
"3393",11398064,2020-11-16,579900,47,"Monday",11,20,40.362403,-80.050144,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",86,14.1476304798466,4,3,0,8,7.9208096792886,0,2,1934,85.22,654500,7,6,3762,583407,69
"3394",11398098,2020-02-26,241628,9,"Wednesday",2,20,40.3607,-80.053552,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",70,9.13776967914135,3,1,0,7,7.3185395485679,0,2,1950,86.02,370400,9,9,2390,384592,69
"3397",11398185,2020-05-28,174500,22,"Thursday",5,20,40.358146,-80.058639,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",74,8.88875674784872,3,2,0,7,7.32118855673948,0,2,1946,20.42,315500,10,10,1740,265436,69
"3399",11398204,2020-04-02,345000,14,"Thursday",4,20,40.360095,-80.058958,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",79,9.28730141311231,4,3,0,6,7.42416528104203,0,2,1941,35.62,418700,9,8,2467,433594,69
"3400",11398216,2020-09-30,205000,40,"Wednesday",9,20,40.357938,-80.057417,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",67,8.88875674784872,3,1,1,6,7.17625453201714,0,2,1953,20.42,240100,11,11,1740,184826,69
"3401",11398240,2020-05-04,589500,19,"Monday",5,20,40.36017,-80.056457,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",67,4.98360662170834,3,2,1,9,7.77821147451249,0,1,1953,45.22,624100,12,11,3203,616775,69
"3402",11398294,2020-08-03,255000,32,"Monday",8,20,40.359638,-80.053162,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",78,9.03384182848502,3,1,1,6,7.13886699994552,0,2,1942,57.22,299300,7,7,1740,316127,69
"3403",11398299,2020-10-09,340000,41,"Friday",10,20,40.359033,-80.053727,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",82,8.96635615479012,3,2,0,7,7.48211892355212,0,2,1938,74.82,389600,7,6,2200,387137,69
"3404",11398303,2020-07-14,319900,29,"Tuesday",7,20,40.358448,-80.053056,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",70,14.6331382956283,4,2,0,7,7.30921236569276,0,2,1950,20.42,379300,8,7,2100,380349,69
"3412",11398414,2020-06-25,151000,26,"Thursday",6,20,40.357369,-80.055793,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",71,8.86403999703599,3,2,0,5,6.82001636467413,0,2,1949,20.42,173900,7,7,1650,271610,69
"3413",11398415,2020-03-20,220000,12,"Friday",3,20,40.357481,-80.055923,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",69,8.86403999703599,3,2,0,7,7.24422751560335,0,2,1951,20.42,267700,9,8,1590,118792,69
"3424",11398577,2020-10-02,470000,40,"Friday",10,20,40.364631,-80.071683,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",24,14.0140990872221,4,3,0,9,7.82324569068552,0,2,1996,82.82,541400,7,7,2692,540633,69
"3426",11398649,2020-07-15,312187,29,"Wednesday",7,20,40.363202,-80.067061,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",63,14.4660842109652,3,2,1,8,7.68017564043659,0,1,1957,55.62,370200,8,7,2295,339816,69
"4324",11431408,2020-02-18,395000,8,"Tuesday",2,20,40.355229,-80.037772,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",35,14.115881781532,4,3,0,8,7.78655180642871,0,2,1985,92.42,483400,9,8,2578,441606,69
"4351",11432570,2020-11-16,225000,47,"Monday",11,20,40.354788,-80.053221,"Pittsburgh","PA",15241,"Mount Lebanon","","","","Mount Lebanon",70,9.03503415007613,3,1,1,8,7.10987946307227,0,2,1950,92.42,254000,7,6,1600,313560,69
"4572",11440195,2020-04-29,200000,18,"Wednesday",4,20,40.407769,-80.013802,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",58,9.27986643462479,3,2,0,7,7.42297125104942,0,2,1962,74.79,284000,7,7,1675,257984,69
"4573",11440221,2020-09-17,147000,38,"Thursday",9,20,40.409015,-80.012222,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",62,8.69701161799207,2,1,1,4,6.96979066990159,0,1,1958,92.39,170400,7,7,1249,178427,69
"4575",11440238,2020-04-02,132500,14,"Thursday",4,20,40.408127,-80.012407,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",60,8.50714285556274,2,1,0,5,6.82979373751242,0,1,1960,84.39,161000,9,8,999,173567,69
"4576",11440245,2020-07-31,132513,31,"Friday",7,20,40.407196,-80.012331,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",60,8.87360810154911,3,2,0,6,6.77422388635761,0,1,1960,20.39,195600,8,9,1215,168991,69
"4577",11440277,2020-10-02,128750,40,"Friday",10,20,40.408542,-80.007969,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",56,8.47449443688312,3,1,0,5,6.73340189183736,0,1,1964,92.39,148300,7,7,999,187768,69
"4578",11440317,2020-10-19,230000,43,"Monday",10,20,40.407124,-80.009265,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",60,8.79361207158931,3,1,0,6,7.11069612297883,0,1,1960,90.79,262800,7,6,1400,172570,69
"4579",11440322,2020-03-20,180000,12,"Friday",3,20,40.406731,-80.009058,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",58,8.77770959579525,2,2,0,7,7.29165620917446,0,1,1962,91.59,249100,8,8,1575,233001,69
"4580",11440339,2020-01-17,156000,3,"Friday",1,20,40.406625,-80.011912,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",67,8.6741969402259,2,1,0,5,6.85118492749374,0,1,1953,92.39,191700,9,8,1300,169514,69
"4581",11440492,2020-08-21,218000,34,"Friday",8,20,40.406012,-80.010748,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",64,8.97030495299176,3,2,0,6,7.10332206252611,0,1,1956,85.99,255300,7,7,1625,219765,69
"4767",11446347,2020-08-25,144000,35,"Tuesday",8,20,40.404914,-80.016317,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",100,7.60090245954208,2,2,0,6,7.24422751560335,0,2,1920,87.59,168400,7,7,1295,151418,69
"6084",11512626,2020-03-12,375000,11,"Thursday",3,20,40.471352,-79.9636,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",140,7.37023064180708,3,1,1,5,7.539027055824,0,3,1880,92.41,456400,9,8,2408,518023,69
"6085",11512636,2020-02-06,227000,6,"Thursday",2,20,40.470982,-79.963729,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",130,7.15461535691366,2,1,1,5,7.32712329225929,0,3,1890,92.41,278300,9,8,1795,194985,69
"6086",11512717,2020-09-04,430000,36,"Friday",9,20,40.471615,-79.962383,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",140,7.00306545878646,3,1,0,7,7.9229859587112,0,3,1880,81.21,501000,7,7,2150,397057,69
"6087",11512727,2020-10-15,510000,42,"Thursday",10,20,40.471232,-79.962255,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",165,7.8935720735049,3,3,0,9,8.00636756765025,0,3,1855,90.81,584200,7,6,3776,647017,69
"6088",11512731,2020-07-31,230000,31,"Friday",7,20,40.471128,-79.962471,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",140,7.40610338123702,3,1,0,8,7.43838353004431,0,3,1880,92.41,271400,8,7,1900,127036,69
"6089",11512736,2020-07-13,270000,29,"Monday",7,20,40.471263,-79.96272,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",140,6.94312242281943,2,2,0,5,6.86693328446188,0,2,1880,92.41,273400,14,14,1300,132317,69
"6091",11512771,2020-11-06,295000,45,"Friday",11,20,40.471172,-79.961725,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,6.75110146893676,2,3,0,5,7.13886699994552,0,2,1900,93.21,334600,7,6,1995,207719,69
"6092",11512784,2020-05-06,330000,19,"Wednesday",5,20,40.472018,-79.960847,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,6.75343791859778,1,1,0,5,7.28619171470238,0,2,1900,92.41,397800,8,8,1450,130749,69
"6093",11512801,2020-07-31,550000,31,"Friday",7,20,40.471801,-79.960587,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",145,8.02224091680654,3,1,0,7,7.57660976697304,0,2,1875,89.21,648900,8,7,2095,146833,69
"6094",11512804,2020-05-22,145117,21,"Friday",5,20,40.470294,-79.961017,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,6.68461172766793,2,1,0,6,7.18690102041163,0,2,1900,92.41,320500,36,26,1375,97764,69
"6097",11512860,2020-06-30,632500,27,"Tuesday",6,20,40.472032,-79.960164,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,7.75190533307861,3,2,1,9,7.75448154747038,0,2,1900,92.41,753300,8,7,2150,879582,69
"6098",11512893,2020-07-27,589000,31,"Monday",7,20,40.470938,-79.958754,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,7.44541755670169,4,1,0,7,7.46393660446893,0,2,1900,92.41,695200,8,7,1800,389074,69
"6099",11512897,2020-11-18,319000,47,"Wednesday",11,20,40.47208,-79.961685,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,6.49526555593701,3,3,0,6,6.77992190747225,0,2,1900,62.01,359500,7,6,2000,282284,69
"6100",11512919,2020-09-14,174800,38,"Monday",9,20,40.47077,-79.957927,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,6.45047042214418,2,1,0,4,6.73340189183736,0,2,1900,92.41,202700,7,7,1400,92561,69
"6101",11512926,2020-03-25,622000,13,"Wednesday",3,20,40.471627,-79.958137,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,7.69621263934641,3,3,1,7,7.90581031265893,0,3,1900,92.41,756700,9,8,4208,803971,69
"6102",11512932,2020-04-01,345000,14,"Wednesday",4,20,40.472117,-79.958205,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",100,7.93272102748195,3,1,0,6,7.24636808010246,0,15,1920,90.81,419200,9,8,1995,215936,69
"6103",11512939,2020-06-22,299000,26,"Monday",6,20,40.471927,-79.961466,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,6.85646198459459,2,2,0,6,7.27655640271871,0,2,1900,91.61,357000,8,7,1600,305876,69
"6104",11512969,2020-12-31,310000,53,"Thursday",12,20,40.47104,-79.961549,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,7.15461535691366,2,1,0,4,6.97728134163075,0,2,1900,92.41,342000,6,6,1350,281539,69
"6106",11513002,2020-01-15,160000,3,"Wednesday",1,20,40.471197,-79.956795,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",130,6.67329796776765,2,1,0,5,7.28892769452126,0,2,1890,92.41,196700,9,8,1595,114402,69
"6107",11513017,2020-12-11,635000,50,"Friday",12,20,40.471416,-79.957209,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",95,7.60090245954208,2,1,0,5,7.62559507213245,0,2,1925,92.41,707800,6,6,1390,167453,69
"6108",11513021,2020-03-16,160000,12,"Monday",3,20,40.471545,-79.957385,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",95,7.25700270709207,3,1,0,6,7.45298232946546,0,2,1925,92.41,356700,17,16,1980,138450,69
"6110",11513065,2020-08-28,330000,35,"Friday",8,20,40.471377,-79.955102,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",90,7.87853419614036,4,2,0,7,7.55013534248843,0,25,1930,78.81,385100,7,7,1899,306206,69
"6111",11513069,2020-02-12,130000,7,"Wednesday",2,20,40.471276,-79.955353,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",110,7.39572160860205,4,1,0,8,6.74641212857337,0,25,1910,83.61,291600,23,21,1400,102458,69
"6114",11513081,2020-01-15,295000,3,"Wednesday",1,20,40.470787,-79.955721,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",130,6.00388706710654,2,1,1,5,7.04490511712937,0,2,1890,92.41,362600,9,8,1525,273721,69
"6115",11513082,2020-02-28,274900,9,"Friday",2,20,40.470761,-79.955686,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",130,6.47697236288968,2,1,0,5,6.7945865808765,0,2,1890,93.21,363600,12,11,1500,228317,69
"6116",11513118,2020-03-04,138000,10,"Wednesday",3,20,40.470521,-79.957521,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,6.85118492749374,2,1,0,5,7.10002716662926,0,2,1900,92.41,303700,23,21,1300,102491,69
"6117",11513120,2020-06-12,273000,24,"Friday",6,20,40.470582,-79.957448,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,6.85118492749374,2,1,0,5,7.28069719538474,0,2,1900,92.41,326900,8,7,1700,190500,69
"6118",11513132,2020-12-23,235500,52,"Wednesday",12,20,40.470677,-79.957797,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",128,6.62007320653036,2,1,0,5,6.8330317327862,0,2,1892,91.61,260900,6,6,1400,63535,69
"6120",11513159,2020-12-09,277500,50,"Wednesday",12,20,40.470423,-79.95646,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",90,7.87853419614036,3,1,0,6,7.31521838975297,0,2,1930,82.01,309600,6,6,1800,230481,69
"6121",11513160,2020-08-17,290000,34,"Monday",8,20,40.47038,-79.956399,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,7.87853419614036,3,1,1,6,7.20637729147225,0,2,1900,91.61,340100,7,7,1525,110903,69
"6126",11513260,2020-08-14,585000,33,"Friday",8,20,40.467912,-79.9601,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",110,7.68616230349291,4,2,1,7,7.56631101477246,0,3,1910,92.41,686800,7,7,4092,826560,69
"6127",11513275,2020-04-23,515000,17,"Thursday",4,20,40.468671,-79.961054,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",125,7.87815533650332,4,2,2,8,7.57507169950756,0,3,1895,84.41,622700,8,8,1875,626295,69
"6128",11513278,2020-03-24,520000,13,"Tuesday",3,20,40.46903,-79.960832,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",130,7.52833176670725,4,3,0,8,7.84149292446001,0,3,1890,92.41,632700,9,8,2550,517264,69
"6129",11513286,2020-04-17,482500,16,"Friday",4,20,40.468645,-79.960467,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",96,7.7397944584087,4,2,1,9,7.26403014289953,0,3,1924,92.41,584200,8,8,1500,423846,69
"6130",11513299,2020-05-27,300000,22,"Wednesday",5,20,40.467899,-79.959378,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",110,7.94378269245863,4,2,0,8,8.06463647577422,0,3,1910,92.41,360800,8,8,2925,424465,69
"6131",11513302,2020-06-17,465000,25,"Wednesday",6,20,40.46778,-79.959317,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",110,7.3004728142678,3,2,1,9,7.41457288135059,0,3,1910,92.41,556100,8,7,1750,352938,69
"6132",11513373,2020-04-06,365000,15,"Monday",4,20,40.468543,-79.958109,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",100,7.92334821193015,5,2,1,8,7.43366654016617,0,2,1920,90.01,443000,9,8,2487,190361,69
"6133",11513400,2020-08-24,519000,35,"Monday",8,20,40.469661,-79.958921,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,7.42714413340862,2,1,0,5,7.57712193087668,0,3,1900,92.41,607200,7,7,1795,366817,69
"6134",11513412,2020-12-17,280000,51,"Thursday",12,20,40.46935,-79.958436,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,6.85118492749374,2,1,0,4,6.66440902035041,0,2,1900,92.41,311100,6,6,1495,164387,69
"6135",11513417,2020-08-26,256000,35,"Wednesday",8,20,40.469141,-79.958193,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",130,7.53636393840451,2,1,0,5,7.19142933003638,0,2,1890,78.81,299300,7,7,1400,179938,69
"6136",11513420,2020-09-02,360000,36,"Wednesday",9,20,40.469189,-79.957972,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",105,7.60090245954208,2,1,0,5,7.25559127425367,0,2,1915,93.21,327900,19,17,1500,118632,69
"6137",11513447,2020-06-18,275000,25,"Thursday",6,20,40.467494,-79.960345,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",110,8.59415423255237,2,2,0,8,8.08764028777898,0,3,1910,93.21,596400,20,18,2178,387136,69
"6138",11513454,2020-06-30,690000,27,"Tuesday",6,20,40.467596,-79.959823,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",110,7.90100705199242,4,2,0,8,7.90396563403217,0,3,1910,85.21,822100,8,7,2700,413498,69
"6139",11513455,2020-11-16,215000,47,"Monday",11,20,40.467813,-79.957772,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",110,7.82404601085629,3,1,0,6,7.67461749736436,0,2,1910,67.61,343800,15,14,1590,215025,69
"6140",11513481,2020-08-03,299900,32,"Monday",8,20,40.46804,-79.956838,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",130,6.55819780281227,2,1,0,4,6.79794041297493,0,2,1890,92.41,353200,8,7,1350,213877,69
"6142",11513515,2020-06-11,194500,24,"Thursday",6,20,40.467955,-79.95631,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",110,7.85282781228174,2,2,0,5,7.59588991771854,0,2,1910,66.81,224000,8,7,1595,234182,69
"6143",11513522,2020-08-31,272500,36,"Monday",8,20,40.467718,-79.95598,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",109,7.59135704669855,3,1,0,6,7.61085279039525,0,2,1911,91.61,318000,7,7,1280,142316,69
"6144",11513545,2020-07-17,365000,29,"Friday",7,20,40.467886,-79.955286,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",140,7.17011954344963,2,1,0,5,7.20042489294496,0,2,1880,92.41,431800,8,7,1500,307264,69
"6145",11513566,2020-08-07,265000,32,"Friday",8,20,40.467403,-79.956656,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",110,7.24422751560335,2,1,0,6,7.22693601849329,0,2,1910,92.41,310800,7,7,1600,243698,69
"6146",11513573,2020-07-02,309000,27,"Thursday",7,20,40.468653,-79.954829,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",118,7.49554194388426,2,2,1,6,7.2152399787301,0,2,1902,92.41,366700,8,7,1500,300629,69
"6147",11513584,2020-11-30,295000,49,"Monday",11,20,40.46833,-79.955141,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,7.61726781362835,3,1,0,5,7.22983877815125,0,2,1900,64.41,330700,6,6,1740,198406,69
"6148",11513591,2020-03-03,470000,10,"Tuesday",3,20,40.468687,-79.955555,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",127,7.64491934495886,5,2,0,9,8.06337782236703,0,3,1893,92.41,574000,9,8,1995,667250,69
"6149",11513602,2020-10-05,575000,41,"Monday",10,20,40.469062,-79.956074,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,7.67786350067821,3,1,0,6,7.63819824428578,0,2,1900,92.41,661500,7,7,1300,553761,69
"6152",11513631,2020-12-18,510000,51,"Friday",12,20,40.469293,-79.955597,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",130,7.03966034986208,2,1,1,7,7.33302301438648,0,2,1890,92.41,566400,6,6,1750,392976,69
"6153",11513639,2020-04-28,296000,18,"Tuesday",4,20,40.469009,-79.955297,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,6.99025650049388,3,2,1,6,7.27517231945277,0,2,1900,91.61,357500,8,8,1750,117003,69
"6154",11513647,2020-02-10,274900,7,"Monday",2,20,40.469183,-79.955728,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",140,6.90775527898214,2,1,1,4,6.92755790627832,0,2,1880,20.41,336800,9,8,1399,251104,69
"6155",11513663,2020-12-04,309800,49,"Friday",12,20,40.469781,-79.957711,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,6.42324696353352,2,2,0,7,6.97354301952014,0,2,1900,92.41,346600,6,6,1600,225508,69
"6156",11513690,2020-11-06,345000,45,"Friday",11,20,40.4686,-79.957454,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,7.75190533307861,3,2,0,6,7.36707705988101,0,2,1900,91.61,391300,7,6,2016,370195,69
"6166",11513873,2020-06-29,240000,27,"Monday",6,20,40.466569,-79.95856,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",75,6.97354301952014,2,2,0,5,6.79794041297493,0,2,1945,84.41,286000,8,7,1500,174112,69
"6167",11513895,2020-06-09,375000,24,"Tuesday",6,20,40.467155,-79.958435,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",116,7.60389796852188,3,2,0,6,7.71690613529839,0,3,1904,90.81,449400,8,7,1950,468093,69
